post_uri,post_url,post_cid,text,createdAt_post,indexedAt_post,embed,likeCount,repostCount,replyCount,did,handle,displayName,followersCount,followsCount,postsCount,createdAt_profile,indexedAt_profile,viewer_muted,viewer_following,viewer_blockedBy,labels,collectedAt,fake_news_label,fake_news_probs
at://did:plc:ih6ypaguutcm37typp6cftmw/app.bsky.feed.post/3lt5dadinec2z,https://bsky.app/profile/joshshepperd.bsky.social/post/3lt5dadinec2z,bafyreielmipi745rppawjxeiq6cfjpdpfzuzh55ru5zf6ozzeoutjx3xga,"Indoctrination, and over exposure to political chaos.",2025-07-04T13:16:17.182Z,2025-07-04T13:16:17.635Z,{},0,0,0,did:plc:ih6ypaguutcm37typp6cftmw,joshshepperd.bsky.social,Josh Shepperd,0,0,0,2023-07-11T03:14:33.601Z,,False,,False,"""[]""",2025-07-04T13:33:43.275294Z,Vrai,"[0.0072440230287611485, 0.9927559494972229]"
at://did:plc:jjheidmljqrsatjic4e6hmm2/app.bsky.feed.post/3lt5d7yx57a2v,https://bsky.app/profile/patriotprogressive.bsky.social/post/3lt5d7yx57a2v,bafyreiez2xzlqi7li3paf5bes32ytjmvdwlxk5phl5mzfmz6lknl22lchy,"Proposing a UFC event on the White House lawn for America’s 250th anniversary, Fvckface turns presidential grounds into a spectacle of brutality. The rally announcement ignited a firestorm online as observers compared it to political theater.  www.rawstory.com/tru...",2025-07-04T13:16:05.000Z,2025-07-04T13:16:06.743Z,"""external=External(description='Social media exploded Thursday night after President Donald Trump floated a plan to celebrate America\u2019s 250th anniversary with an Ultimate Fight Championship fight on the White House lawn.Speaking at a rally in Des Moines, Iowa, as he took a victory lap to celebrate the passage of his massive spendi...', title='\u2018Absolutely wild\u2019: Internet explodes over Trump\u2019s UFC White House pitch', uri='https://www.rawstory.com/trump-ufc-2672599435/', thumb=BlobRef(mime_type='image/jpeg', size=129968, ref=IpldLink(link='bafkreicpysgx7ulbi72ohiroydwkxgnlimbl4v4uelyxxdbhttsnobn4oa'), py_type='blob'), py_type='app.bsky.embed.external#external') py_type='app.bsky.embed.external'""",2,0,3,did:plc:jjheidmljqrsatjic4e6hmm2,patriotprogressive.bsky.social,progressive.patriotz,0,0,0,2024-10-09T09:17:31.708Z,,False,,False,"""[]""",2025-07-04T13:33:43.275436Z,Vrai,"[0.006856640335172415, 0.9931433200836182]"
at://did:plc:5q4wdu73uvd45k72pcw37sjr/app.bsky.feed.post/3lt5d7nfbmk2q,https://bsky.app/profile/darksonic.bsky.social/post/3lt5d7nfbmk2q,bafyreig3eshpkqrrnz2lw3aetjjzxvt3rvydgyfmlmxq6wirdinnby7m4i,I played Orwell. It was a pretty fun game. Although I felt the story was a little simple. Yeah I didn’t guess who the culprit was but that’s because the game kept pushing other suspects first to prolong the game. The Political Message of the Game is fine. It does what It does really good.,2025-07-04T13:15:54.002Z,2025-07-04T13:15:54.638Z,{},0,0,1,did:plc:5q4wdu73uvd45k72pcw37sjr,darksonic.bsky.social,darksonic,0,0,0,2023-09-20T19:46:08.297Z,,False,,False,"""[]""",2025-07-04T13:33:43.275859Z,Vrai,"[0.010194552130997181, 0.9898054599761963]"
at://did:plc:krl6scvowl2xldpi4nxj2udd/app.bsky.feed.post/3lt5d77beok2c,https://bsky.app/profile/kidsilverhair.bsky.social/post/3lt5d77beok2c,bafyreiefclz3dmn2ygiyxjd2sz5xs7f6e7lp44bc75qxibqp2odzh2x4gq,"John Roberts: the political winds seem to be turning against Trump Republicans for the midterms. What can I do to help?  I know! Keep the trans-athlete culture-war issue front and center for the campaign season! Don’t worry, Donald, I’m here for you!",2025-07-04T13:15:39.183Z,2025-07-04T13:15:42.041Z,"""images=[Image(alt='', image=BlobRef(mime_type='image/jpeg', size=245678, ref=IpldLink(link='bafkreigfbhivuir4nml7jfyazpfmmnerjdanjrantthliy2fhyrfumcct4'), py_type='blob'), aspect_ratio=AspectRatio(height=929, width=545, py_type='app.bsky.embed.defs#aspectRatio'), py_type='app.bsky.embed.images#image')] py_type='app.bsky.embed.images'""",0,0,0,did:plc:krl6scvowl2xldpi4nxj2udd,kidsilverhair.bsky.social,"CEO, Sarcasm Industries",0,0,0,2024-11-14T02:04:58.871Z,,False,,False,"""[]""",2025-07-04T13:33:43.276092Z,Vrai,"[0.00237091607414186, 0.9976291060447693]"
at://did:plc:b3vw5qz25u2bjopk4ddc3dbu/app.bsky.feed.post/3lt5d72j4mc2t,https://bsky.app/profile/marialanakinter.bsky.social/post/3lt5d72j4mc2t,bafyreietyd4ctyu44rvbnicqpaxgqpi5jqbwzt7cslss3vhrynhfoam7ma,"Reports say 70 National Guard Troops & 200 Marines are being sent to 'Alligator Alcatraz'. Our service members signed up to defend our nation, not be used as props in a cruel political stunt. This is a gross misuse of our military.",2025-07-04T13:15:34.206Z,2025-07-04T13:15:35.438Z,{},1,1,1,did:plc:b3vw5qz25u2bjopk4ddc3dbu,marialanakinter.bsky.social,Marialana Kinter,0,0,0,2025-04-14T23:27:28.073Z,,False,,False,"""[]""",2025-07-04T13:33:43.276165Z,Faux,"[0.8998510837554932, 0.10014887899160385]"
at://did:plc:cv47ogydgn3ypbutrrt7f7s4/app.bsky.feed.post/3lt5d6sqtz22f,https://bsky.app/profile/blockchainreport.bsky.social/post/3lt5d6sqtz22f,bafyreigivnqyolj7z2blfijnoxzqkvsxfh6engiupyzh5usynkouh3dr5u,"Oregon AG Dan Rayfield is suing Coinbase, alleging unregistered securities sales & high fees. Coinbase calls it a “political show,” citing a state vs. federal security definition clash. #crypto #Coinbase #lawsuit  #blockchain #news",2025-07-04T13:15:25.961805+00:00,2025-07-04T13:15:26.235Z,{},1,0,0,did:plc:cv47ogydgn3ypbutrrt7f7s4,blockchainreport.bsky.social,Blockchain Report,0,0,0,2025-03-22T13:04:08.742Z,,False,,False,"""[]""",2025-07-04T13:33:43.276232Z,Vrai,"[0.006470883265137672, 0.9935291409492493]"
at://did:plc:q4jvhthql3fgtyn2x2f67mdu/app.bsky.feed.post/3lt5d5mhnak2m,https://bsky.app/profile/gek1951.bsky.social/post/3lt5d5mhnak2m,bafyreiauv2ciaz2nh2wfrrw7b2op4x6pnggxx74xnhwk2f4qnv5q4kajqu,"If you received a partisan political email from SSA on July 3, then you should report it to OIG at oig.hhs.gov/fraud/",2025-07-04T13:14:45.921Z,2025-07-04T13:14:48.039Z,"""external=External(description='', title='Fraud', uri='https://oig.hhs.gov/fraud/', thumb=BlobRef(mime_type='image/jpeg', size=388784, ref=IpldLink(link='bafkreidxrpy5p4ezu5iczhpcutstfsktdmqxoc4bmkumhthqncd32ulzxe'), py_type='blob'), py_type='app.bsky.embed.external#external') py_type='app.bsky.embed.external'""",0,0,0,did:plc:q4jvhthql3fgtyn2x2f67mdu,gek1951.bsky.social,,0,0,0,2025-04-06T23:53:51.194Z,,False,,False,"""[]""",2025-07-04T13:33:43.277674Z,Faux,"[0.8621435761451721, 0.13785643875598907]"
at://did:plc:mdcf7cix4tvyyox7fq5jvh5x/app.bsky.feed.post/3lt5d5dszok2j,https://bsky.app/profile/jmchao.bsky.social/post/3lt5d5dszok2j,bafyreid7hw2wl6pudmcaaz6qai7vhj6kaadbo2nmwtu72kn6jtnxkvoisu,“Do you solemnly swear that your racial self identification is accurate in the eyes of white journalists 15 years from now who are allied with White Supremacists? Failure to do so will be used against you in the event other White Supremacists hack and leak this application for political gain.”,2025-07-04T13:14:36.858Z,2025-07-04T13:14:37.333Z,{},186,23,0,did:plc:mdcf7cix4tvyyox7fq5jvh5x,jmchao.bsky.social,Jeremy Chao,0,0,0,2023-08-20T04:41:01.920Z,,False,,False,"""[]""",2025-07-04T13:33:43.277762Z,Vrai,"[0.02887699007987976, 0.9711229801177979]"
at://did:plc:nfiasqawjmcvvepmnel3a23m/app.bsky.feed.post/3lt5d5aczp22t,https://bsky.app/profile/ekinggill.bsky.social/post/3lt5d5aczp22t,bafyreicvybglx37ustcyv7k7a65xdjzmrhv5w6dcuptg2kxttkej562vd4,"“It’s striking that few singers, bands, and movie stars—so many of them reliably progressive when the stakes are trivial—seem willing to address the country’s perilous political moment… Intimidation works, and complicity is the norm, not the exception.”",2025-07-04T13:14:33.188Z,2025-07-04T13:14:33.835Z,"""record=Main(cid='bafyreideqju6pjuflvqe2v52zphdrjyevjj27dh5k3ohhm6rvmnkrztaue', uri='at://did:plc:nyxviptfyic2lvuorkr5yy3y/app.bsky.feed.post/3lt2tkoqgha2v', py_type='com.atproto.repo.strongRef') py_type='app.bsky.embed.record'""",0,0,0,did:plc:nfiasqawjmcvvepmnel3a23m,ekinggill.bsky.social,ekinggill,0,0,0,2024-12-05T06:46:00.846Z,,False,,False,"""[]""",2025-07-04T13:33:43.277901Z,Vrai,"[0.004126001615077257, 0.9958739876747131]"
at://did:plc:m7mmgowmvg46zilkfmklrkgp/app.bsky.feed.post/3lt5d52syv225,https://bsky.app/profile/thecrosshairs.bsky.social/post/3lt5d52syv225,bafyreia5akkrq3zwn76ate7smgqwfhgxhxchisdsi6qogsrqdurkigtcaq,China supports a political settlement to the Ukraine crisis as early as possible.,2025-07-04T13:14:27.421Z,2025-07-04T13:14:30.438Z,"""video=BlobRef(mime_type='video/mp4', size=2767512, ref=IpldLink(link='bafkreie43hayvwkax6nt4e3ob277c6b7b6ecipqypxxcqkfa2ukkbup7vi'), py_type='blob') alt=None aspect_ratio=AspectRatio(height=1280, width=720, py_type='app.bsky.embed.defs#aspectRatio') captions=None py_type='app.bsky.embed.video'""",0,0,0,did:plc:m7mmgowmvg46zilkfmklrkgp,thecrosshairs.bsky.social,Islam,0,0,0,2025-06-26T00:18:54.935Z,,False,,False,"""[]""",2025-07-04T13:33:43.278021Z,Faux,"[0.995561957359314, 0.004438002128154039]"
at://did:plc:zgwypjud5u4qss3dubzpphmi/app.bsky.feed.post/3lt5d4shu2k2u,https://bsky.app/profile/footballlibrettist.bsky.social/post/3lt5d4shu2k2u,bafyreigsa6w2z3lczmh6vupvoyfoyz4od3tte7ndsncwur2fpgy4hkuula,"Excuse me, Emperor not Pope*   As Emperor of the Holy Roman Empire at the time, Otto III used his considerable political strength to ensure Gerbert was made Pope. Pope Sylvester II, the only French Pope.   Even with this power, Gerbert, now Pope Sylvester II couldn't sway the populace.   6/",2025-07-04T13:14:18.666Z,2025-07-04T13:14:19.942Z,{},0,0,1,did:plc:zgwypjud5u4qss3dubzpphmi,footballlibrettist.bsky.social,Between These Lines ⚽ 🏈 🏀⚾ 🏒,0,0,0,2023-11-07T14:43:35.912Z,,False,,False,"""[]""",2025-07-04T13:33:43.278084Z,Vrai,"[0.0018969399388879538, 0.9981030225753784]"
at://did:plc:5iw3etvybvomdp4rj4p4rwne/app.bsky.feed.post/3lt5d4la7x22t,https://bsky.app/profile/badfaithless.bsky.social/post/3lt5d4la7x22t,bafyreiefqu4xqnfz6fhgch7cwf3vimtq5kwyxwkf5db2wymhwd63k6rfjy,"I’ve been saying this for the last 5 years or more. The nation is at war but only one side is fighting. There have been multiple acts of political violence in the last two weeks by MAGA, but it has become normalized in our culture.  These people are looking for a fight.",2025-07-04T13:14:11.077Z,2025-07-04T13:14:11.639Z,{},2,0,0,did:plc:5iw3etvybvomdp4rj4p4rwne,badfaithless.bsky.social,Bad_faithless,0,0,0,2025-01-26T18:17:14.643Z,,False,,False,"""[]""",2025-07-04T13:33:43.278146Z,Vrai,"[0.0379769392311573, 0.9620230197906494]"
at://did:plc:jctjg7mjtasqqxfw5ska6hne/app.bsky.feed.post/3lt5d4iis3s26,https://bsky.app/profile/thejhorton.bsky.social/post/3lt5d4iis3s26,bafyreiexmtq4qi5kiwyqsafaxnwc4h3z2myyk6d2oogfzq4pozdgrfs3ra,"I really wish artists would stop being so political. Why can’t they just make raw, soul-stirring art from a place of total indifference and emotional detachment? Like normal people—dead inside, with nothing to say.",2025-07-04T13:14:08.211Z,2025-07-04T13:14:08.342Z,{},1,0,0,did:plc:jctjg7mjtasqqxfw5ska6hne,thejhorton.bsky.social,The J Horton,0,0,0,2024-11-13T14:54:10.582Z,,False,,False,"""[]""",2025-07-04T13:33:43.278208Z,Vrai,"[0.0061035072430968285, 0.9938965439796448]"
at://did:plc:jtjjyh2folhywpgf2f2nn4in/app.bsky.feed.post/3lt5d4gj3z22e,https://bsky.app/profile/petchary.bsky.social/post/3lt5d4gj3z22e,bafyreiawwfwteg6b3gfxteko5c7nuboqsfqrl653ovtebwvlmubjud74ua,This! A new political party is in the making!,2025-07-04T13:14:06.124Z,2025-07-04T13:14:06.836Z,"""record=Main(cid='bafyreihwjum3cwucfzt62a4s2znhghw5vm2oxmgdag55jpnyzic2jorlsi', uri='at://did:plc:xvmfn4sqxoxa5qjovw5tcehg/app.bsky.feed.post/3lt3h42i72k2s', py_type='com.atproto.repo.strongRef') py_type='app.bsky.embed.record'""",0,0,0,did:plc:jtjjyh2folhywpgf2f2nn4in,petchary.bsky.social,Emma Lewis,0,0,0,2023-09-30T05:15:27.230Z,,False,,False,"""[]""",2025-07-04T13:33:43.278296Z,Faux,"[0.9892417788505554, 0.010758212767541409]"
at://did:plc:cdbxpklkxw6oflfunrbkze2o/app.bsky.feed.post/3lt5d3l2dvc2r,https://bsky.app/profile/pocketquiche.bsky.social/post/3lt5d3l2dvc2r,bafyreidoxvbolmaidftsd2aau32kuhkstwalwkbnn74ij6ujpsd4nq4l5u,"We’ve been instructed not to get political in the place that I work (not my employer, but the people who run the building)  But what the actual fuck am I supposed to say to Americans today? Gonna be awkward.",2025-07-04T13:13:37.330Z,2025-07-04T13:13:37.736Z,{},1,0,0,did:plc:cdbxpklkxw6oflfunrbkze2o,pocketquiche.bsky.social,Hot Pocket,0,0,0,2023-07-29T12:27:48.952Z,,False,,False,"""[]""",2025-07-04T13:33:43.281745Z,Vrai,"[0.0024563195183873177, 0.9975436329841614]"
at://did:plc:deoxgm2gi3xnr6ooyoelbxr7/app.bsky.feed.post/3lt5d3iv52c2z,https://bsky.app/profile/galuctus.bsky.social/post/3lt5d3iv52c2z,bafyreiapx26kippfg56kgakfpcuviamytmx3ldvxa76y2ztor64eccyyrm,These are OUR people. WE chose these people by going to voting polls and VOTING for them! WE hold them accountable if they fail in their positions by voting them out of office (because they’re immune from prosecution on political grounds). Joe Biden WAS held accountable to the extent he could be,2025-07-04T13:13:35.061Z,2025-07-04T13:13:35.841Z,{},0,0,1,did:plc:deoxgm2gi3xnr6ooyoelbxr7,galuctus.bsky.social,,0,0,0,2024-11-01T01:48:29.780Z,,False,,False,"""[]""",2025-07-04T13:33:43.281874Z,Vrai,"[0.012935295701026917, 0.9870647192001343]"
at://did:plc:5zww7zorx2ajw7hqrhuix3ba/app.bsky.feed.post/3lt5d3k64b22v,https://bsky.app/profile/byteseu.bsky.social/post/3lt5d3k64b22v,bafyreicc3vfpltf4hopdsspo7v5c5ucgyftmoq4n3klyqt5t432fh6xt64,"Renowned Pollster Clifford Young Joins Bush School As Visiting Political Science Professor – Texas A&M Stories  https://www.byteseu.com/1163717/  Clifford Young, a globally recognized expert in measuring and analyzing public opinion, will join Texas A&M University’s Bush School of Government and …",2025-07-04T13:13:33+00:00,2025-07-04T13:13:37.336Z,"""external=External(description='Clifford Young, a globally recognized expert in measuring and analyzing public opinion, will join Texas A&M University\u2019s Bush School of Government and', title='Renowned Pollster Clifford Young Joins Bush School As Visiting Political Science Professor \u2013 Texas A&M Stories - Bytes Europe', uri='https://www.byteseu.com/1163717/', thumb=BlobRef(mime_type='image/jpeg', size=78083, ref=IpldLink(link='bafkreiadu7j7nsjycinymdeiwbnazsqhr3aafcwre6ct4b42v7nltuxd34'), py_type='blob'), py_type='app.bsky.embed.external#external') py_type='app.bsky.embed.external'""",0,0,0,did:plc:5zww7zorx2ajw7hqrhuix3ba,byteseu.bsky.social,BYTESEU,0,0,0,2024-04-02T16:29:44.449Z,,False,,False,"""[]""",2025-07-04T13:33:43.282074Z,Vrai,"[0.00033250218257308006, 0.9996675252914429]"
at://did:plc:dwzyzi3kjeuex3zp6zg22srj/app.bsky.feed.post/3lt5d3bmavk2z,https://bsky.app/profile/vaslittlecrow.bsky.social/post/3lt5d3bmavk2z,bafyreiatyqj7jupnginoaosq4b63e5766n77t5adgfsgifjaifd4uxczp4,"And, just as I post about how I quit teaching Gen AI best practices and ethics because the whole industry is going in such a heinous direction that it's akin to teaching slavery ethics, you post this.   Between this and the current political state in the US, and Borikén (Puerto Rico), I can't even.",2025-07-04T13:13:27.430Z,2025-07-04T13:13:29.742Z,{},0,0,0,did:plc:dwzyzi3kjeuex3zp6zg22srj,vaslittlecrow.bsky.social,Vas Littlecrow Colón-Ortiz y Wojtanowicz (Tanamá Kao),0,0,0,2024-11-23T18:02:34.346Z,,False,,False,"""[]""",2025-07-04T13:33:43.282145Z,Vrai,"[0.2917987108230591, 0.7082013487815857]"
at://did:plc:zjvsylhxwpp7dy5kfmkv5mlu/app.bsky.feed.post/3lt5d357b6k2q,https://bsky.app/profile/yukonjack.bsky.social/post/3lt5d357b6k2q,bafyreie3ovzxb2rxxhcd3rqyw6uorpl5gchzx4xj3su7cysoezyrcxdq4e,MAGA Death Covid Democide caused indiscriminate death by disinformation for political power and purposes... I'm just stating what apparently should  be more than obvious by now...,2025-07-04T13:13:22.811Z,2025-07-04T13:13:22.936Z,{},1,0,0,did:plc:zjvsylhxwpp7dy5kfmkv5mlu,yukonjack.bsky.social,E Pluribus Unum curmudgeon56,0,0,0,2024-11-16T15:14:04.485Z,,False,,False,"""[]""",2025-07-04T13:33:43.283601Z,Faux,"[0.9990712404251099, 0.000928679364733398]"
at://did:plc:wvpanf3e3dvih72hn2lgbf3w/app.bsky.feed.post/3lt5d353g522x,https://bsky.app/profile/paigesaurusrex.bsky.social/post/3lt5d353g522x,bafyreih44pj4s4xphkfscyshawe5hlfa74x7wcy7n6n7jaa6dasezf4q3a,"Don’t just revel in the fact we had progress, you have to know WHY we had progress 1- We scrutinized and proved him wrong 2- We censured him in the senate 3-Ch.Jus. Warren made rulings on civil & political rights 4- We overturned laws that allowed for him to justify himself ACCOUNTABILITY IS KEY",2025-07-04T13:13:22.684Z,2025-07-04T13:13:23.336Z,{},0,1,0,did:plc:wvpanf3e3dvih72hn2lgbf3w,paigesaurusrex.bsky.social,PaigesaurusRex,0,0,0,2025-02-21T20:45:53.345Z,,False,,False,"""[]""",2025-07-04T13:33:43.284005Z,Vrai,"[0.0037350442726165056, 0.9962649941444397]"
at://did:plc:ed74fwsruxkjrug3j5qk2zex/app.bsky.feed.post/3lt5d2yfjb22p,https://bsky.app/profile/jchedj.bsky.social/post/3lt5d2yfjb22p,bafyreicx5qov2cx3gv4fdx5tmnkmgfjou4ljwgyhxaqvpulvrgycfsz4u4,"READ IT FOR THE VERY LAST TIME...THE CONSTITUTION WILL  END BEFORE CHRISTMAS 2025 !  as for those freedoms you held dear...Thank your C**T Friend in Alaska for betraying we the people...now stop with your useless political bullshit !  What fucking freedoms with 10,000 new secret police being hired ?",2025-07-04T13:13:17.745Z,2025-07-04T13:13:43.435Z,"""images=[Image(alt='', image=BlobRef(mime_type='image/jpeg', size=951844, ref=IpldLink(link='bafkreicndkly3ybwcpbtlicxaflg6o4fjolqwoag7aoh7voaereb72sdyu'), py_type='blob'), aspect_ratio=AspectRatio(height=1734, width=1634, py_type='app.bsky.embed.defs#aspectRatio'), py_type='app.bsky.embed.images#image')] py_type='app.bsky.embed.images'""",0,0,0,did:plc:ed74fwsruxkjrug3j5qk2zex,jchedj.bsky.social,JCHEDJ,0,0,0,2024-10-18T13:56:25.714Z,,False,,False,"""[]""",2025-07-04T13:33:43.284517Z,Vrai,"[0.007346063386648893, 0.9926539659500122]"
at://did:plc:cuttgn2eech6iy2kpiunrf2t/app.bsky.feed.post/3lt5czmtyic2n,https://bsky.app/profile/stevenmintz.bsky.social/post/3lt5czmtyic2n,bafyreifkefy2yxpundpiw7az3ii5rgzi2que2y3owecqyg7pxddoic7c6i,"What Happens When Universities Bow to Political Pressure:  When Campuses Capitulate to Government Mandates, They Undermine Their Legitimacy.  stevenmintz.substack.com/p/what-happe...",2025-07-04T13:12:32.108Z,2025-07-04T13:12:33.540Z,"""external=External(description='When Campuses Capitulate to Government Mandates, They Undermine Their Legitimacy', title='What Happens When Universities Bow to Political Pressure', uri='https://stevenmintz.substack.com/p/what-happens-when-universities-bow', thumb=BlobRef(mime_type='image/jpeg', size=299423, ref=IpldLink(link='bafkreie5tulp7u2np4nxpksr6y54axyqwomgwvmmhzjzxgsjoesliayoo4'), py_type='blob'), py_type='app.bsky.embed.external#external') py_type='app.bsky.embed.external'""",0,0,0,did:plc:cuttgn2eech6iy2kpiunrf2t,stevenmintz.bsky.social,,0,0,0,2024-11-14T04:04:40.875Z,,False,,False,"""[]""",2025-07-04T13:33:43.285331Z,Faux,"[0.9989307522773743, 0.001069243997335434]"
at://did:plc:zlzfyl5babds5zlpvqvtov6q/app.bsky.feed.post/3lt5cyoomv22v,https://bsky.app/profile/moochava.bsky.social/post/3lt5cyoomv22v,bafyreigxelqqxcnvwmcl3bjkk2zg2l5ujcisxxeuf4gexouoh46r6xx3ui,"It's funny because ""the problems are bad but their causes are very good"" is like the oldest political joke on social media.  I think it just took a long time for the contradictions to become inescapable. A whole generation coasted on a broken government system and an unaccountable security state.",2025-07-04T13:12:00.475Z,2025-07-04T13:12:00.136Z,{},2,0,1,did:plc:zlzfyl5babds5zlpvqvtov6q,moochava.bsky.social,Kyle Marquis,0,0,0,2023-06-14T13:59:43.072Z,,False,,False,"""[]""",2025-07-04T13:33:43.286595Z,Vrai,"[0.04768836125731468, 0.9523116946220398]"
at://did:plc:y5uczbhip747luvhx5wc7bax/app.bsky.feed.post/3lt5cycboqc2l,https://bsky.app/profile/davidmoriarty.bsky.social/post/3lt5cycboqc2l,bafyreia3k75v2anqxk6fhadq5o4smctt7m7p6nmavmyukukccu4im5wsbe,"Considering that Israel was congratulating itself on the targeted killings of multiple Iranian military and political figures, and that all of the directors of all the hospitals in northern Gaza are now dead or detained, that Dr Marwan al-Sultan may have been deliberately targeted is plausible.",2025-07-04T13:11:47.428Z,2025-07-04T13:11:50.242Z,"""media=Main(images=[Image(alt='His death means that all of the directors of the hospitals in northern Gaza have either been killed or detained by the Israeli military forces.', image=BlobRef(mime_type='image/jpeg', size=114379, ref=IpldLink(link='bafkreiahzemfjkv3gx22k22nd66wa3kfxpntqxmxznpcu4lj5mi2m2gzne'), py_type='blob'), aspect_ratio=AspectRatio(height=317, width=1080, py_type='app.bsky.embed.defs#aspectRatio'), py_type='app.bsky.embed.images#image')], py_type='app.bsky.embed.images') record=Main(record=Main(cid='bafyreiazqfmpzvqzbr6fiilszyq3x2hyfwekeoynp2k4xiaj75omlf3oqm', uri='at://did:plc:vovinwhtulbsx4mwfw26r5ni/app.bsky.feed.post/3lt5butzc5m2f', py_type='com.atproto.repo.strongRef'), py_type='app.bsky.embed.record') py_type='app.bsky.embed.recordWithMedia'""",0,0,1,did:plc:y5uczbhip747luvhx5wc7bax,davidmoriarty.bsky.social,David Moriarty,0,0,0,2023-12-25T00:56:24.390Z,,False,,False,"""[]""",2025-07-04T13:33:43.288050Z,Vrai,"[0.0032123944256454706, 0.9967876672744751]"
at://did:plc:cyfhvm46wlvrros2rg3bmksj/app.bsky.feed.post/3lt5cxt3tuc2m,https://bsky.app/profile/johnheyderman.bsky.social/post/3lt5cxt3tuc2m,bafyreia44sv4sdzffeo65pfigbxmqmn6moaatawc5gfhhvpjbxaaxiqak4,But I thought it was that post that caused the Labour landslide (according to a Famous Oxford Political Scientist on a YouTube ad),2025-07-04T13:11:31.550Z,2025-07-04T13:11:32.342Z,{},0,0,0,did:plc:cyfhvm46wlvrros2rg3bmksj,johnheyderman.bsky.social,John Heyderman,0,0,0,2024-02-29T14:52:25.891Z,,False,,False,"""[]""",2025-07-04T13:33:43.289584Z,Opinion personnelle,"[0.53550785779953, 0.46449214220046997]"
at://did:plc:jjheidmljqrsatjic4e6hmm2/app.bsky.feed.post/3lt5cxi2sts2w,https://bsky.app/profile/patriotprogressive.bsky.social/post/3lt5cxi2sts2w,bafyreianpy2w6qkmx75zblej6ixe3hteravljy4ibn62h5qrqruiytmxsy,"By zeroing in on Google after Meta’s $25 million and X’s $10 million contributions, President Trump escalates his campaign against Big Tech, spotlighting Sundar Pichai’s firm and its entanglement in political funding.  www.theatlantic.com/...",2025-07-04T13:11:18.000Z,2025-07-04T13:11:20.939Z,"""external=External(description='Mark Zuckerberg paid $25 million. Elon Musk followed with $10 million. Now it could be Sundar Pichai\u2019s turn.', title='Google Might Be Next to Settle With Trump - The Atlantic', uri='https://www.theatlantic.com/politics/archive/2025/07/trump-google-lawsuit-settlement/683420/', thumb=BlobRef(mime_type='image/jpeg', size=274704, ref=IpldLink(link='bafkreig6ok7iyp6u236ooo42g6cfsg5mqs4sw7usjfusbt35cbrmynznlm'), py_type='blob'), py_type='app.bsky.embed.external#external') py_type='app.bsky.embed.external'""",3,1,0,did:plc:jjheidmljqrsatjic4e6hmm2,patriotprogressive.bsky.social,progressive.patriotz,0,0,0,2024-10-09T09:17:31.708Z,,False,,False,"""[]""",2025-07-04T13:33:43.289907Z,Vrai,"[0.0020620631985366344, 0.9979378581047058]"
at://did:plc:vvaw6tq3ou3lprwnlf5rbnju/app.bsky.feed.post/3lt5cwxdj422w,https://bsky.app/profile/davidcrowe.bsky.social/post/3lt5cwxdj422w,bafyreid5a6as7m6wed7ticonpcxp5hnyllsnehnxl32mwgp53i3phs3dfa,Or editorial standards and a culture where truth is valued over political influence and swaying public sentiment,2025-07-04T13:11:02.441Z,2025-07-04T13:11:05.845Z,"""record=Main(cid='bafyreihqjt5ogu3eqmohx7zqmdnquxnku3e52pmuqjvoynu4zlfux3kcru', uri='at://did:plc:2xzjzuyrgz6dmjy2xdhlawgl/app.bsky.feed.post/3lt4es33ewc24', py_type='com.atproto.repo.strongRef') py_type='app.bsky.embed.record'""",0,0,0,did:plc:vvaw6tq3ou3lprwnlf5rbnju,davidcrowe.bsky.social,@Crowebarre,0,0,0,2023-12-21T03:39:29.065Z,,False,,False,"""[]""",2025-07-04T13:33:43.290140Z,Vrai,"[0.0016273607034236193, 0.9983726143836975]"
at://did:plc:56mbsctcxoli2dm3dcjkxoog/app.bsky.feed.post/3lt5cwrfxoc23,https://bsky.app/profile/hoodedauthor.bsky.social/post/3lt5cwrfxoc23,bafyreiblrgorxbttnjrbqvgzwwjxr3rnbwkq24ltsdmyf2smch6s73wt3i,"Future earth if  A true eco-socialist political party and movement doesn’t exist anywhere, but should be formed from scratch, totally autonomous from any previous party or allegiance. amoskeppler.substack.com/p/ecology-so...",2025-07-04T13:10:56.194Z,2025-07-04T13:11:06.137Z,"""images=[Image(alt='', image=BlobRef(mime_type='image/jpeg', size=966701, ref=IpldLink(link='bafkreihnemiyjf4x7jjbhtooynbipjkaaqvr4bvdj2h2dfum5pyayvyga4'), py_type='blob'), aspect_ratio=AspectRatio(height=1000, width=1500, py_type='app.bsky.embed.defs#aspectRatio'), py_type='app.bsky.embed.images#image')] py_type='app.bsky.embed.images'""",0,0,0,did:plc:56mbsctcxoli2dm3dcjkxoog,hoodedauthor.bsky.social,Amos Keppler,0,0,0,2025-03-31T15:37:41.894Z,,False,,False,"""[]""",2025-07-04T13:33:43.290445Z,Faux,"[0.9755242466926575, 0.02447573095560074]"
