post_uri,post_url,post_cid,text,createdAt_post,indexedAt_post,embed,likeCount,repostCount,replyCount,did,handle,displayName,followersCount,followsCount,postsCount,createdAt_profile,indexedAt_profile,viewer_muted,viewer_following,viewer_blockedBy,labels,collectedAt,fake_news_label,fake_news_probs,emotions_raw,top_emotion,reliability_score,reliability_text
at://did:plc:edt24sbrn3d2dapjf565jqm3/app.bsky.feed.post/3lt4vfuztqc2r,https://bsky.app/profile/cherylmorgan.bsky.social/post/3lt4vfuztqc2r,bafyreihyis3luinyh4e7kvv2hiq6cmi7gmu7pnqyw3ajxloaufcwbafeq4,Anyone whose family values are similar to Rump’s is totally unfit to hold political office,2025-07-04T09:08:50.957Z,2025-07-04T09:08:51.439Z,"""record=Main(cid='bafyreiawcpq5m2udke6zkzxbzbz2smbgdqsj4pmtbj6tecelrx4mfokh5y', uri='at://did:plc:7bdyw3t7ynnirri4m3dr3bjm/app.bsky.feed.post/3lt4v7dotl22z', py_type='com.atproto.repo.strongRef') py_type='app.bsky.embed.record'""",6,0,0,did:plc:edt24sbrn3d2dapjf565jqm3,cherylmorgan.bsky.social,Cheryl Morgan,0,0,0,2023-07-05T09:11:54.889Z,,False,,False,"""[]""",2025-07-04T10:10:32.794054Z,Vrai,"[0.02984192594885826, 0.9701581001281738]","[{""label"": ""admiration"", ""score"": 0.0018146536312997341}, {""label"": ""amusement"", ""score"": 0.0012648338451981544}, {""label"": ""anger"", ""score"": 0.021718157455325127}, {""label"": ""annoyance"", ""score"": 0.12142062187194824}, {""label"": ""approval"", ""score"": 0.02234485372900963}, {""label"": ""caring"", ""score"": 0.002387609099969268}, {""label"": ""confusion"", ""score"": 0.003211881499737501}, {""label"": ""curiosity"", ""score"": 0.001072090701200068}, {""label"": ""desire"", ""score"": 0.0012823378201574087}, {""label"": ""disappointment"", ""score"": 0.027350978925824165}, {""label"": ""disapproval"", ""score"": 0.7385831475257874}, {""label"": ""disgust"", ""score"": 0.008623183704912663}, {""label"": ""embarrassment"", ""score"": 0.002112704562023282}, {""label"": ""excitement"", ""score"": 0.0009135123691521585}, {""label"": ""fear"", ""score"": 0.0009245612309314311}, {""label"": ""gratitude"", ""score"": 0.0019678822718560696}, {""label"": ""grief"", ""score"": 0.00036302220541983843}, {""label"": ""joy"", ""score"": 0.0010497125331312418}, {""label"": ""love"", ""score"": 0.0007398481830023229}, {""label"": ""nervousness"", ""score"": 0.0004717883130069822}, {""label"": ""optimism"", ""score"": 0.0028770111966878176}, {""label"": ""pride"", ""score"": 0.0003460874140728265}, {""label"": ""realization"", ""score"": 0.01015595905482769}, {""label"": ""relief"", ""score"": 0.0007010424160398543}, {""label"": ""remorse"", ""score"": 0.0007704650051891804}, {""label"": ""sadness"", ""score"": 0.003749640192836523}, {""label"": ""surprise"", ""score"": 0.0011944365687668324}, {""label"": ""neutral"", ""score"": 0.1995387077331543}]",disapproval,2.181818181818182,Ce tweet a un score de fiabilité de 2.2%.
at://did:plc:b6shfqmagem7fkpj2uvofzyi/app.bsky.feed.post/3lt4vftqbns2g,https://bsky.app/profile/vsapiro.bsky.social/post/3lt4vftqbns2g,bafyreifaudlemkpvamejpwpttdth3lv3aqwmqh4jv3vu4p6u47xtl25h6a,How much do I resent getting a political ad from the Social Security Administration?,2025-07-04T09:08:49.596Z,2025-07-04T09:08:49.837Z,{},2,0,1,did:plc:b6shfqmagem7fkpj2uvofzyi,vsapiro.bsky.social,Virginia Sapiro,0,0,0,2023-07-24T13:24:58.538Z,,False,,False,"""[]""",2025-07-04T10:10:32.794121Z,Vrai,"[0.005994667764753103, 0.9940053820610046]","[{""label"": ""admiration"", ""score"": 0.001058859401382506}, {""label"": ""amusement"", ""score"": 0.0015501065645366907}, {""label"": ""anger"", ""score"": 0.07465668022632599}, {""label"": ""annoyance"", ""score"": 0.2095801830291748}, {""label"": ""approval"", ""score"": 0.005399064160883427}, {""label"": ""caring"", ""score"": 0.0035545399878174067}, {""label"": ""confusion"", ""score"": 0.15011978149414062}, {""label"": ""curiosity"", ""score"": 0.36872491240501404}, {""label"": ""desire"", ""score"": 0.0017172029474750161}, {""label"": ""disappointment"", ""score"": 0.017879752442240715}, {""label"": ""disapproval"", ""score"": 0.03265839070081711}, {""label"": ""disgust"", ""score"": 0.0037277673836797476}, {""label"": ""embarrassment"", ""score"": 0.00259027979336679}, {""label"": ""excitement"", ""score"": 0.0010973053285852075}, {""label"": ""fear"", ""score"": 0.0009650766151025891}, {""label"": ""gratitude"", ""score"": 0.0005059658433310688}, {""label"": ""grief"", ""score"": 0.0005773475277237594}, {""label"": ""joy"", ""score"": 0.000926964043173939}, {""label"": ""love"", ""score"": 0.000693351321388036}, {""label"": ""nervousness"", ""score"": 0.0011204472975805402}, {""label"": ""optimism"", ""score"": 0.0024382947012782097}, {""label"": ""pride"", ""score"": 0.000123831516248174}, {""label"": ""realization"", ""score"": 0.003961758688092232}, {""label"": ""relief"", ""score"": 0.00017641595331951976}, {""label"": ""remorse"", ""score"": 0.0007773864199407399}, {""label"": ""sadness"", ""score"": 0.003994079772382975}, {""label"": ""surprise"", ""score"": 0.0027146372012794018}, {""label"": ""neutral"", ""score"": 0.2830969989299774}]",curiosity,6.7272727272727275,Ce tweet a un score de fiabilité de 6.7%.
at://did:plc:npxv4xbjzv7ent7kinrlxvld/app.bsky.feed.post/3lt4vfsqnws2j,https://bsky.app/profile/kmhall82.bsky.social/post/3lt4vfsqnws2j,bafyreibsccpdujgird2ahcnytq6cyk2x2c6o3go3dggmyvcncawxciw4xy,"But then it becomes a political football every time; how do you run the org like that when it becomes so politicized? Now, we’ve effectively entered that reality now, but it was developed with a longer-term view and structure, which I think was preferable.",2025-07-04T09:08:48.559Z,2025-07-04T09:08:49.737Z,{},1,0,1,did:plc:npxv4xbjzv7ent7kinrlxvld,kmhall82.bsky.social,Melt ICE this summer ☀️,0,0,0,2024-11-12T08:11:23.909Z,,False,,False,"""[]""",2025-07-04T10:10:32.794179Z,Vrai,"[0.002521637361496687, 0.9974783062934875]","[{""label"": ""admiration"", ""score"": 0.005451071076095104}, {""label"": ""amusement"", ""score"": 0.0008634230471216142}, {""label"": ""anger"", ""score"": 0.0022547878324985504}, {""label"": ""annoyance"", ""score"": 0.025003721937537193}, {""label"": ""approval"", ""score"": 0.2030721753835678}, {""label"": ""caring"", ""score"": 0.0026619064155966043}, {""label"": ""confusion"", ""score"": 0.39319127798080444}, {""label"": ""curiosity"", ""score"": 0.24201835691928864}, {""label"": ""desire"", ""score"": 0.0025487744715064764}, {""label"": ""disappointment"", ""score"": 0.011583066545426846}, {""label"": ""disapproval"", ""score"": 0.020184660330414772}, {""label"": ""disgust"", ""score"": 0.0018381963018327951}, {""label"": ""embarrassment"", ""score"": 0.001292712870053947}, {""label"": ""excitement"", ""score"": 0.0018071177182719111}, {""label"": ""fear"", ""score"": 0.001419800566509366}, {""label"": ""gratitude"", ""score"": 0.0004726899787783623}, {""label"": ""grief"", ""score"": 0.0004350576491560787}, {""label"": ""joy"", ""score"": 0.0013231264892965555}, {""label"": ""love"", ""score"": 0.001313396031036973}, {""label"": ""nervousness"", ""score"": 0.0013987728161737323}, {""label"": ""optimism"", ""score"": 0.016213668510317802}, {""label"": ""pride"", ""score"": 0.0003388583136256784}, {""label"": ""realization"", ""score"": 0.04260697588324547}, {""label"": ""relief"", ""score"": 0.000852312077768147}, {""label"": ""remorse"", ""score"": 0.0007559795631095767}, {""label"": ""sadness"", ""score"": 0.0017417013878002763}, {""label"": ""surprise"", ""score"": 0.00377826439216733}, {""label"": ""neutral"", ""score"": 0.29619714617729187}]",confusion,6.363636363636363,Ce tweet a un score de fiabilité de 6.4%.
at://did:plc:5q5aphkryddfhrwdtbnf6nlk/app.bsky.feed.post/3lt4vdcliy22m,https://bsky.app/profile/drbenwhitham.bsky.social/post/3lt4vdcliy22m,bafyreihyiav5jfwmbql6ogqe6i3g7ugnueu4o3sxeinjxzfu3oe4nhjulm,"""the centre""? this might be the furthest to the right that party's leadership has ever been on immigration, racism, gender, disability, welfare, taxation, union / worker power - and, with it's unambiguous support for genocide in Palestine, even on foreign policy (despite Blair's wars)",2025-07-04T09:07:24.503Z,2025-07-04T09:07:44.840Z,"""images=[Image(alt='From the Guardian: \""The move could dismantle the left-of-centre vote and present a headache for Starmer, who has repositioned Labour in the political centre.\""', image=BlobRef(mime_type='image/jpeg', size=116040, ref=IpldLink(link='bafkreibirsvjclvmdfrsij27aqzmtggerixij4g5rfdzrrli4okbhq6zgm'), py_type='blob'), aspect_ratio=AspectRatio(height=234, width=480, py_type='app.bsky.embed.defs#aspectRatio'), py_type='app.bsky.embed.images#image')] py_type='app.bsky.embed.images'""",6,1,1,did:plc:5q5aphkryddfhrwdtbnf6nlk,drbenwhitham.bsky.social,Ben Whitham,0,0,0,2023-09-07T12:39:45.638Z,,False,,False,"""[]""",2025-07-04T10:10:32.794888Z,Vrai,"[0.0026539377868175507, 0.997346043586731]","[{""label"": ""admiration"", ""score"": 0.006036220118403435}, {""label"": ""amusement"", ""score"": 0.0005044174613431096}, {""label"": ""anger"", ""score"": 0.0009199812775477767}, {""label"": ""annoyance"", ""score"": 0.004876847844570875}, {""label"": ""approval"", ""score"": 0.2738629877567291}, {""label"": ""caring"", ""score"": 0.001718700397759676}, {""label"": ""confusion"", ""score"": 0.05608731880784035}, {""label"": ""curiosity"", ""score"": 0.02947171777486801}, {""label"": ""desire"", ""score"": 0.001185920787975192}, {""label"": ""disappointment"", ""score"": 0.002840746194124222}, {""label"": ""disapproval"", ""score"": 0.006701253354549408}, {""label"": ""disgust"", ""score"": 0.0010463607031852007}, {""label"": ""embarrassment"", ""score"": 0.0004089413268957287}, {""label"": ""excitement"", ""score"": 0.0008861615788191557}, {""label"": ""fear"", ""score"": 0.0007990081212483346}, {""label"": ""gratitude"", ""score"": 0.0005230256356298923}, {""label"": ""grief"", ""score"": 0.00029183379956521094}, {""label"": ""joy"", ""score"": 0.0006973356357775629}, {""label"": ""love"", ""score"": 0.0018097053980454803}, {""label"": ""nervousness"", ""score"": 0.00044194349902682006}, {""label"": ""optimism"", ""score"": 0.00974976271390915}, {""label"": ""pride"", ""score"": 0.00031448714435100555}, {""label"": ""realization"", ""score"": 0.039545297622680664}, {""label"": ""relief"", ""score"": 0.0005706656374968588}, {""label"": ""remorse"", ""score"": 0.0005194709519855678}, {""label"": ""sadness"", ""score"": 0.0012133648851886392}, {""label"": ""surprise"", ""score"": 0.0014530288754031062}, {""label"": ""neutral"", ""score"": 0.6625687479972839}]",neutral,9.486166007905139,Ce tweet a un score de fiabilité de 9.5%.
at://did:plc:dottdevndkca5j72vxllp5lo/app.bsky.feed.post/3lt4vct5oak2x,https://bsky.app/profile/gavinsteven.bsky.social/post/3lt4vct5oak2x,bafyreibdc7mhvyyfkdzv63qa6qbvok23itnth3sc745mq2cvcqftaxuagq,"I was just reacting to your statement that there are no political parties advocating #RejoinEU. There are. In England, the Greens.  By your inference then so are Plaid as they will get over-ruled by whoever is the majority in England. I guess that's what you get as a colony.",2025-07-04T09:07:08.323Z,2025-07-04T09:07:07.639Z,{},2,0,1,did:plc:dottdevndkca5j72vxllp5lo,gavinsteven.bsky.social,Gavin Steven,0,0,0,2023-09-20T21:33:48.244Z,,False,,False,"""[]""",2025-07-04T10:10:32.795600Z,Vrai,"[0.35335540771484375, 0.6466445922851562]","[{""label"": ""admiration"", ""score"": 0.001108880271203816}, {""label"": ""amusement"", ""score"": 0.0009466069750487804}, {""label"": ""anger"", ""score"": 0.0009363804128952324}, {""label"": ""annoyance"", ""score"": 0.011246156878769398}, {""label"": ""approval"", ""score"": 0.09307881444692612}, {""label"": ""caring"", ""score"": 0.0013119514333084226}, {""label"": ""confusion"", ""score"": 0.01685839146375656}, {""label"": ""curiosity"", ""score"": 0.002718714065849781}, {""label"": ""desire"", ""score"": 0.0010298260021954775}, {""label"": ""disappointment"", ""score"": 0.004999136086553335}, {""label"": ""disapproval"", ""score"": 0.017921768128871918}, {""label"": ""disgust"", ""score"": 0.0008684761123731732}, {""label"": ""embarrassment"", ""score"": 0.00042743273661471903}, {""label"": ""excitement"", ""score"": 0.0004659075930248946}, {""label"": ""fear"", ""score"": 0.00040705068386159837}, {""label"": ""gratitude"", ""score"": 0.00047943429672159255}, {""label"": ""grief"", ""score"": 0.00021189644758123904}, {""label"": ""joy"", ""score"": 0.0007082597003318369}, {""label"": ""love"", ""score"": 0.0006893730605952442}, {""label"": ""nervousness"", ""score"": 0.00029547218582592905}, {""label"": ""optimism"", ""score"": 0.010088957846164703}, {""label"": ""pride"", ""score"": 0.0002057090459857136}, {""label"": ""realization"", ""score"": 0.05514611303806305}, {""label"": ""relief"", ""score"": 0.0004568345029838383}, {""label"": ""remorse"", ""score"": 0.0003482285828795284}, {""label"": ""sadness"", ""score"": 0.0008799327188171446}, {""label"": ""surprise"", ""score"": 0.0007674430380575359}, {""label"": ""neutral"", ""score"": 0.857214093208313}]",neutral,6.7272727272727275,Ce tweet a un score de fiabilité de 6.7%.
at://did:plc:wsukbw7jsndq3u7hqg7a2uje/app.bsky.feed.post/3lt4vcoilqc2i,https://bsky.app/profile/mliviartist.bsky.social/post/3lt4vcoilqc2i,bafyreievenvwtfrwjwjnk66rdisluh4yogpgpocm7icf57xyqevcqln77q,Trouble is loads of those who voted out are also Labour/non party political. I know many folk personally who voted out and are not at all wedded to one party or traditional Tory. I also know some who wouldn’t admit to it publicly and some who just thought it wouldn’t make much difference. 😳😳,2025-07-04T09:07:03.438Z,2025-07-04T09:07:04.536Z,{},0,0,0,did:plc:wsukbw7jsndq3u7hqg7a2uje,mliviartist.bsky.social,Michelle,0,0,0,2024-08-16T19:34:17.288Z,,False,,False,"""[]""",2025-07-04T10:10:32.795727Z,Vrai,"[0.0026873524766415358, 0.997312605381012]","[{""label"": ""admiration"", ""score"": 0.0011560874991118908}, {""label"": ""amusement"", ""score"": 0.007239854894578457}, {""label"": ""anger"", ""score"": 0.002797073917463422}, {""label"": ""annoyance"", ""score"": 0.033625535666942596}, {""label"": ""approval"", ""score"": 0.1175624206662178}, {""label"": ""caring"", ""score"": 0.01578427106142044}, {""label"": ""confusion"", ""score"": 0.010304579511284828}, {""label"": ""curiosity"", ""score"": 0.0028897211886942387}, {""label"": ""desire"", ""score"": 0.0066903154365718365}, {""label"": ""disappointment"", ""score"": 0.15173125267028809}, {""label"": ""disapproval"", ""score"": 0.07371068000793457}, {""label"": ""disgust"", ""score"": 0.001644759438931942}, {""label"": ""embarrassment"", ""score"": 0.0041043516248464584}, {""label"": ""excitement"", ""score"": 0.00048629107186570764}, {""label"": ""fear"", ""score"": 0.0023524563293904066}, {""label"": ""gratitude"", ""score"": 0.00014314365398604423}, {""label"": ""grief"", ""score"": 0.0022561056539416313}, {""label"": ""joy"", ""score"": 0.002624435117468238}, {""label"": ""love"", ""score"": 0.0028060832992196083}, {""label"": ""nervousness"", ""score"": 0.009203402325510979}, {""label"": ""optimism"", ""score"": 0.03219234198331833}, {""label"": ""pride"", ""score"": 0.0005366673576645553}, {""label"": ""realization"", ""score"": 0.07835645228624344}, {""label"": ""relief"", ""score"": 0.0035172426141798496}, {""label"": ""remorse"", ""score"": 0.009949815459549427}, {""label"": ""sadness"", ""score"": 0.1538867950439453}, {""label"": ""surprise"", ""score"": 0.0005153383244760334}, {""label"": ""neutral"", ""score"": 0.3208555579185486}]",neutral,0.0,Ce tweet a un score de fiabilité de 0.0%.
at://did:plc:nitmwn5f5qx5yqebcj6ra73o/app.bsky.feed.post/3lt4vazmhcc22,https://bsky.app/profile/bencoates1.bsky.social/post/3lt4vazmhcc22,bafyreianvcmgb6xewq4ary6g2desduox424u7qjfes2zayjyp3xp24sjxi,It’s remarkable how much of Dutch political discourse at the moment consists of parties which are/were part of the current government bitterly complaining about the failures of the current government. Literally: the policy I was implementing last month is a disgrace.,2025-07-04T09:06:07.989Z,2025-07-04T09:06:08.736Z,{},26,5,2,did:plc:nitmwn5f5qx5yqebcj6ra73o,bencoates1.bsky.social,Ben Coates,0,0,0,2024-11-16T17:13:24.180Z,,False,,False,"""[]""",2025-07-04T10:10:32.795828Z,Vrai,"[0.0032591314520686865, 0.9967408776283264]","[{""label"": ""admiration"", ""score"": 0.021485459059476852}, {""label"": ""amusement"", ""score"": 0.0024732721503823996}, {""label"": ""anger"", ""score"": 0.010691836476325989}, {""label"": ""annoyance"", ""score"": 0.22751624882221222}, {""label"": ""approval"", ""score"": 0.014134841039776802}, {""label"": ""caring"", ""score"": 0.0006985199288465083}, {""label"": ""confusion"", ""score"": 0.0033108522184193134}, {""label"": ""curiosity"", ""score"": 0.0026787666138261557}, {""label"": ""desire"", ""score"": 0.0012113001430407166}, {""label"": ""disappointment"", ""score"": 0.5262482762336731}, {""label"": ""disapproval"", ""score"": 0.11806823313236237}, {""label"": ""disgust"", ""score"": 0.06801667809486389}, {""label"": ""embarrassment"", ""score"": 0.11002922803163528}, {""label"": ""excitement"", ""score"": 0.002192589221522212}, {""label"": ""fear"", ""score"": 0.001626075361855328}, {""label"": ""gratitude"", ""score"": 0.0015797963133081794}, {""label"": ""grief"", ""score"": 0.0015083675971254706}, {""label"": ""joy"", ""score"": 0.0012538406299427152}, {""label"": ""love"", ""score"": 0.0014195976546034217}, {""label"": ""nervousness"", ""score"": 0.0009871494257822633}, {""label"": ""optimism"", ""score"": 0.0027856631204485893}, {""label"": ""pride"", ""score"": 0.001837305841036141}, {""label"": ""realization"", ""score"": 0.02820928767323494}, {""label"": ""relief"", ""score"": 0.001591063803061843}, {""label"": ""remorse"", ""score"": 0.004393087700009346}, {""label"": ""sadness"", ""score"": 0.011141649447381496}, {""label"": ""surprise"", ""score"": 0.010711494833230972}, {""label"": ""neutral"", ""score"": 0.15893737971782684}]",disappointment,27.976284584980238,Ce tweet a un score de fiabilité de 28.0%.
at://did:plc:jjoabwun256v5d4ndjuc5sly/app.bsky.feed.post/3lt4vapdos227,https://bsky.app/profile/dominiccottrill.bsky.social/post/3lt4vapdos227,bafyreiahbo2rhzmjm4fobmliazch7ppqfrt42km5aenn6hn2kfxegzwmkq,It's a good job nothing is happening in the political world at the moment.,2025-07-04T09:05:57.217Z,2025-07-04T09:05:59.136Z,{},0,0,0,did:plc:jjoabwun256v5d4ndjuc5sly,dominiccottrill.bsky.social,Dominic Cottrill,0,0,0,2024-11-12T09:17:16.408Z,,False,,False,"""[]""",2025-07-04T10:10:32.796797Z,Vrai,"[0.007866610772907734, 0.992133378982544]","[{""label"": ""admiration"", ""score"": 0.8543952703475952}, {""label"": ""amusement"", ""score"": 0.00101652299053967}, {""label"": ""anger"", ""score"": 0.002216610126197338}, {""label"": ""annoyance"", ""score"": 0.017830364406108856}, {""label"": ""approval"", ""score"": 0.1258181780576706}, {""label"": ""caring"", ""score"": 0.0032510787714272738}, {""label"": ""confusion"", ""score"": 0.005497647449374199}, {""label"": ""curiosity"", ""score"": 0.001724936068058014}, {""label"": ""desire"", ""score"": 0.0017349700210615993}, {""label"": ""disappointment"", ""score"": 0.0810384675860405}, {""label"": ""disapproval"", ""score"": 0.06886740773916245}, {""label"": ""disgust"", ""score"": 0.0021231842692941427}, {""label"": ""embarrassment"", ""score"": 0.0015172831481322646}, {""label"": ""excitement"", ""score"": 0.002482474083080888}, {""label"": ""fear"", ""score"": 0.0007795956335030496}, {""label"": ""gratitude"", ""score"": 0.02561957761645317}, {""label"": ""grief"", ""score"": 0.0012022667797282338}, {""label"": ""joy"", ""score"": 0.003816775744780898}, {""label"": ""love"", ""score"": 0.002765767043456435}, {""label"": ""nervousness"", ""score"": 0.0005557105760090053}, {""label"": ""optimism"", ""score"": 0.017962340265512466}, {""label"": ""pride"", ""score"": 0.005530046299099922}, {""label"": ""realization"", ""score"": 0.028652025386691093}, {""label"": ""relief"", ""score"": 0.003488862421363592}, {""label"": ""remorse"", ""score"": 0.0018711693119257689}, {""label"": ""sadness"", ""score"": 0.006209993734955788}, {""label"": ""surprise"", ""score"": 0.002139198360964656}, {""label"": ""neutral"", ""score"": 0.040978431701660156}]",admiration,0.0,Ce tweet a un score de fiabilité de 0.0%.
at://did:plc:zlxl3hd3ityxyaxhaktedpx6/app.bsky.feed.post/3lt4v6xvoac24,https://bsky.app/profile/kevinbeee.bsky.social/post/3lt4v6xvoac24,bafyreigqtjpgt6vnas5yptdk42yfnoyvvrqre6s2qjxms47wmh6jn6xmhm,"It really does feel though like political tensions here are months away from escalating to a level that most living Americans have not experienced and are not equipped (psychologically, at least) to deal with.",2025-07-04T09:04:59.082Z,2025-07-04T09:04:59.437Z,{},0,0,0,did:plc:zlxl3hd3ityxyaxhaktedpx6,kevinbeee.bsky.social,Kevin Beeee,0,0,0,2024-11-11T09:30:52.078Z,,False,,False,"""[]""",2025-07-04T10:10:32.797364Z,Vrai,"[0.002214982407167554, 0.9977849721908569]","[{""label"": ""admiration"", ""score"": 0.000846365699544549}, {""label"": ""amusement"", ""score"": 0.0007270922069437802}, {""label"": ""anger"", ""score"": 0.004814262501895428}, {""label"": ""annoyance"", ""score"": 0.12884196639060974}, {""label"": ""approval"", ""score"": 0.030620520934462547}, {""label"": ""caring"", ""score"": 0.0025457541923969984}, {""label"": ""confusion"", ""score"": 0.011955791153013706}, {""label"": ""curiosity"", ""score"": 0.0015367022715508938}, {""label"": ""desire"", ""score"": 0.0025308646727353334}, {""label"": ""disappointment"", ""score"": 0.3029753565788269}, {""label"": ""disapproval"", ""score"": 0.2264881432056427}, {""label"": ""disgust"", ""score"": 0.004217497538775206}, {""label"": ""embarrassment"", ""score"": 0.005653060972690582}, {""label"": ""excitement"", ""score"": 0.0008930311887525022}, {""label"": ""fear"", ""score"": 0.0027672655414789915}, {""label"": ""gratitude"", ""score"": 0.000494649400934577}, {""label"": ""grief"", ""score"": 0.0011030808091163635}, {""label"": ""joy"", ""score"": 0.0012080790475010872}, {""label"": ""love"", ""score"": 0.0005845254054293036}, {""label"": ""nervousness"", ""score"": 0.004560047294944525}, {""label"": ""optimism"", ""score"": 0.010069023817777634}, {""label"": ""pride"", ""score"": 0.00047654903028160334}, {""label"": ""realization"", ""score"": 0.06189730390906334}, {""label"": ""relief"", ""score"": 0.0018617574824020267}, {""label"": ""remorse"", ""score"": 0.002446554834023118}, {""label"": ""sadness"", ""score"": 0.023593857884407043}, {""label"": ""surprise"", ""score"": 0.0015392781933769584}, {""label"": ""neutral"", ""score"": 0.4483163058757782}]",neutral,0.0,Ce tweet a un score de fiabilité de 0.0%.
at://did:plc:demwgynhy6e56sws7adwanvi/app.bsky.feed.post/3lt4v6w3rp22a,https://bsky.app/profile/chrisjmonaghan.bsky.social/post/3lt4v6w3rp22a,bafyreiea5pj2eq47o2qx6nmfclnwvycsjswal3lrzthh4hbm6csvuymkei,Another fantastic round of papers at this morning’s #WarrenHastings conference.   Jocelyn Harris’ discussion of the link between Jane Austen and Warren Hastings - and whether he was the inspiration for Col Brandon.  Martyn Powell’s paper on the career and political writings of Richard Sheridan.,2025-07-04T09:04:57.189Z,2025-07-04T09:05:01.137Z,{},0,0,1,did:plc:demwgynhy6e56sws7adwanvi,chrisjmonaghan.bsky.social,Chris Monaghan,0,0,0,2024-10-10T08:15:34.207Z,,False,,False,"""[]""",2025-07-04T10:10:32.797473Z,Vrai,"[0.006743798032402992, 0.9932562112808228]","[{""label"": ""admiration"", ""score"": 0.1303493082523346}, {""label"": ""amusement"", ""score"": 0.0013644054997712374}, {""label"": ""anger"", ""score"": 0.0005132867372594774}, {""label"": ""annoyance"", ""score"": 0.002697484567761421}, {""label"": ""approval"", ""score"": 0.11117873340845108}, {""label"": ""caring"", ""score"": 0.00046103374916128814}, {""label"": ""confusion"", ""score"": 0.0071626934222877026}, {""label"": ""curiosity"", ""score"": 0.016376065090298653}, {""label"": ""desire"", ""score"": 0.0011858021607622504}, {""label"": ""disappointment"", ""score"": 0.0016539153875783086}, {""label"": ""disapproval"", ""score"": 0.002015479374676943}, {""label"": ""disgust"", ""score"": 0.0007349152001552284}, {""label"": ""embarrassment"", ""score"": 0.0002659537422005087}, {""label"": ""excitement"", ""score"": 0.02822878398001194}, {""label"": ""fear"", ""score"": 0.0004357503494247794}, {""label"": ""gratitude"", ""score"": 0.0009271429153159261}, {""label"": ""grief"", ""score"": 0.00015855288074817508}, {""label"": ""joy"", ""score"": 0.0043538534082472324}, {""label"": ""love"", ""score"": 0.0011681320611387491}, {""label"": ""nervousness"", ""score"": 0.00023421863443218172}, {""label"": ""optimism"", ""score"": 0.004973396193236113}, {""label"": ""pride"", ""score"": 0.001146356575191021}, {""label"": ""realization"", ""score"": 0.009870059788227081}, {""label"": ""relief"", ""score"": 0.0005882038967683911}, {""label"": ""remorse"", ""score"": 0.00013093125016894192}, {""label"": ""sadness"", ""score"": 0.0003926905628759414}, {""label"": ""surprise"", ""score"": 0.0055787027813494205}, {""label"": ""neutral"", ""score"": 0.7033042311668396}]",neutral,6.0,Ce tweet a un score de fiabilité de 6.0%.
at://did:plc:x4o6wnnaozelkdsk3qqjlw3a/app.bsky.feed.post/3lt4v3cgjbc2r,https://bsky.app/profile/mrfrodough.bsky.social/post/3lt4v3cgjbc2r,bafyreievhmf5izdbffyanxpc6ojlxi6zaxqno6zkgvv7japengsoedeqwu,Well the government does have this thing called a military.  Governments necessarily enforce law with violence or the threat of violence. It can work on the rich with the political will.,2025-07-04T09:02:55.905Z,2025-07-04T09:02:56.335Z,{},0,0,0,did:plc:x4o6wnnaozelkdsk3qqjlw3a,mrfrodough.bsky.social,,0,0,0,2025-04-11T02:02:59.572Z,,False,,False,"""[]""",2025-07-04T10:10:33.265222Z,Vrai,"[0.07555161416530609, 0.9244483709335327]","[{""label"": ""admiration"", ""score"": 0.0046672155149281025}, {""label"": ""amusement"", ""score"": 0.0006436362164095044}, {""label"": ""anger"", ""score"": 0.0009192646248266101}, {""label"": ""annoyance"", ""score"": 0.005459041800349951}, {""label"": ""approval"", ""score"": 0.3100253641605377}, {""label"": ""caring"", ""score"": 0.003000714350491762}, {""label"": ""confusion"", ""score"": 0.006513514090329409}, {""label"": ""curiosity"", ""score"": 0.0012256404152140021}, {""label"": ""desire"", ""score"": 0.002100389450788498}, {""label"": ""disappointment"", ""score"": 0.0030895466916263103}, {""label"": ""disapproval"", ""score"": 0.013375897891819477}, {""label"": ""disgust"", ""score"": 0.0008627470815554261}, {""label"": ""embarrassment"", ""score"": 0.00028109477716498077}, {""label"": ""excitement"", ""score"": 0.0006130928522907197}, {""label"": ""fear"", ""score"": 0.0006434007082134485}, {""label"": ""gratitude"", ""score"": 0.0012374116340652108}, {""label"": ""grief"", ""score"": 0.00024125190975610167}, {""label"": ""joy"", ""score"": 0.0007000833284109831}, {""label"": ""love"", ""score"": 0.0007555517950095236}, {""label"": ""nervousness"", ""score"": 0.0003097674052696675}, {""label"": ""optimism"", ""score"": 0.031992554664611816}, {""label"": ""pride"", ""score"": 0.0005404490511864424}, {""label"": ""realization"", ""score"": 0.04774395748972893}, {""label"": ""relief"", ""score"": 0.0008691504481248558}, {""label"": ""remorse"", ""score"": 0.0003874220128636807}, {""label"": ""sadness"", ""score"": 0.000913775700610131}, {""label"": ""surprise"", ""score"": 0.0004808088415302336}, {""label"": ""neutral"", ""score"": 0.7464528679847717}]",neutral,0.0,Ce tweet a un score de fiabilité de 0.0%.
