post_uri,post_url,post_cid,text,createdAt_post,indexedAt_post,embed,likeCount,repostCount,replyCount,did,handle,displayName,followersCount,followsCount,postsCount,createdAt_profile,indexedAt_profile,viewer_muted,viewer_following,viewer_blockedBy,labels,collectedAt,fake_news_label,fake_news_probs,emotions_raw,top_emotion
at://did:plc:i3wu53ofvdsgpjazvmhg5npl/app.bsky.feed.post/3lt5fwwh7ek2y,https://bsky.app/profile/lensman23.bsky.social/post/3lt5fwwh7ek2y,bafyreigi6lkecxwzsgwuytkamidyazliwtdbbiq6qlts2t6vyzhtvjizwa,Political Cartoon of the Day by Jeff Danziger.,2025-07-04T14:04:42.724Z,2025-07-04T14:04:44.240Z,"""images=[Image(alt='', image=BlobRef(mime_type='image/jpeg', size=125747, ref=IpldLink(link='bafkreibfjnwnru2sprsn5z5ussdd7eivd7pqv4k46r3sviojfeejns3rmu'), py_type='blob'), aspect_ratio=AspectRatio(height=506, width=723, py_type='app.bsky.embed.defs#aspectRatio'), py_type='app.bsky.embed.images#image')] py_type='app.bsky.embed.images'""",2,0,0,did:plc:i3wu53ofvdsgpjazvmhg5npl,lensman23.bsky.social,Lady Haha,0,0,0,2024-02-08T16:12:21.642Z,,False,,False,"""[]""",2025-07-04T14:32:59.601224Z,Faux,"[0.9985561966896057, 0.0014438534853979945]","[{""label"": ""admiration"", ""score"": 0.016081856563687325}, {""label"": ""amusement"", ""score"": 0.0041816201992332935}, {""label"": ""anger"", ""score"": 0.0011250782990828156}, {""label"": ""annoyance"", ""score"": 0.0049795471131801605}, {""label"": ""approval"", ""score"": 0.0299565140157938}, {""label"": ""caring"", ""score"": 0.0005055955843999982}, {""label"": ""confusion"", ""score"": 0.0012880763970315456}, {""label"": ""curiosity"", ""score"": 0.0014460048405453563}, {""label"": ""desire"", ""score"": 0.0010557178175076842}, {""label"": ""disappointment"", ""score"": 0.0020640473812818527}, {""label"": ""disapproval"", ""score"": 0.0018106324132531881}, {""label"": ""disgust"", ""score"": 0.0014419133076444268}, {""label"": ""embarrassment"", ""score"": 0.0005251714610494673}, {""label"": ""excitement"", ""score"": 0.00984380766749382}, {""label"": ""fear"", ""score"": 0.0005500802071765065}, {""label"": ""gratitude"", ""score"": 0.0010647790040820837}, {""label"": ""grief"", ""score"": 0.00024006285821087658}, {""label"": ""joy"", ""score"": 0.008513713255524635}, {""label"": ""love"", ""score"": 0.002821757923811674}, {""label"": ""nervousness"", ""score"": 0.00020144776499364525}, {""label"": ""optimism"", ""score"": 0.0024324478581547737}, {""label"": ""pride"", ""score"": 0.0011038366938009858}, {""label"": ""realization"", ""score"": 0.007859315723180771}, {""label"": ""relief"", ""score"": 0.0006420683348551393}, {""label"": ""remorse"", ""score"": 0.000250906974542886}, {""label"": ""sadness"", ""score"": 0.0007912309956736863}, {""label"": ""surprise"", ""score"": 0.001791084767319262}, {""label"": ""neutral"", ""score"": 0.927239716053009}]",neutral
at://did:plc:3fccz4macdyzaegjlkfic3in/app.bsky.feed.post/3lt5fwpnrec2x,https://bsky.app/profile/billiejsweeney.bsky.social/post/3lt5fwpnrec2x,bafyreig4xvrjzd22k35a43enq7l5dmgmad7muxtlignrhhsiajpvlph2ve,Exactly. The nyt applies shifting “standards” to matters of race and gender to meet Sulzberger’s political impulses. An ethical news org would examine how this disgrace was pubbed. We can safely assume the nyt won’t do that.   But it’s a great target for a media reporter looking for a real scoop,2025-07-04T14:04:35.613Z,2025-07-04T14:04:36.342Z,"""record=Main(cid='bafyreib2eazjv6kvi2j3f437c5qpjlb2oqzykjrqf4zoowsikyhgujlojy', uri='at://did:plc:a4afgbnxswr67ibb2buhknax/app.bsky.feed.post/3lt4gw3avcs2n', py_type='com.atproto.repo.strongRef') py_type='app.bsky.embed.record'""",6,1,0,did:plc:3fccz4macdyzaegjlkfic3in,billiejsweeney.bsky.social,Billie Jean Sweeney,0,0,0,2024-11-13T12:18:32.289Z,,False,,False,"""[]""",2025-07-04T14:32:59.601258Z,Vrai,"[0.003927126061171293, 0.9960728883743286]","[{""label"": ""admiration"", ""score"": 0.03983071446418762}, {""label"": ""amusement"", ""score"": 0.0005235066637396812}, {""label"": ""anger"", ""score"": 0.0008664477500133216}, {""label"": ""annoyance"", ""score"": 0.007580007426440716}, {""label"": ""approval"", ""score"": 0.4389727711677551}, {""label"": ""caring"", ""score"": 0.0016725000459700823}, {""label"": ""confusion"", ""score"": 0.005843239836394787}, {""label"": ""curiosity"", ""score"": 0.0016105736140161753}, {""label"": ""desire"", ""score"": 0.0016045391093939543}, {""label"": ""disappointment"", ""score"": 0.006581046152859926}, {""label"": ""disapproval"", ""score"": 0.08752255141735077}, {""label"": ""disgust"", ""score"": 0.0010295248357579112}, {""label"": ""embarrassment"", ""score"": 0.00033774590701796114}, {""label"": ""excitement"", ""score"": 0.0008268404053524137}, {""label"": ""fear"", ""score"": 0.0003921963507309556}, {""label"": ""gratitude"", ""score"": 0.0020824247039854527}, {""label"": ""grief"", ""score"": 0.000171194551512599}, {""label"": ""joy"", ""score"": 0.00058768130838871}, {""label"": ""love"", ""score"": 0.0013061142526566982}, {""label"": ""nervousness"", ""score"": 0.00018109766824636608}, {""label"": ""optimism"", ""score"": 0.01713596098124981}, {""label"": ""pride"", ""score"": 0.00060055818175897}, {""label"": ""realization"", ""score"": 0.022959377616643906}, {""label"": ""relief"", ""score"": 0.0006959871388971806}, {""label"": ""remorse"", ""score"": 0.00034066344960592687}, {""label"": ""sadness"", ""score"": 0.0007240879931487143}, {""label"": ""surprise"", ""score"": 0.0005673562991432846}, {""label"": ""neutral"", ""score"": 0.4722951650619507}]",neutral
at://did:plc:iaua56b5jdng7eoevy3l4q7n/app.bsky.feed.post/3lt5fwd7uws22,https://bsky.app/profile/raerae2344.bsky.social/post/3lt5fwd7uws22,bafyreifpwcvita65gpqkr74qypqhef5fo7dzckx5clvnxywigodsovcqb4,"I am NOT sorry for being political on my own account. I am still incredibly baffled that this cruel bill at USA exist and they voted yes to what is basically ""kill everybody or get everybody homeless"" bill",2025-07-04T14:04:22.576Z,2025-07-04T14:04:23.739Z,{},2,0,0,did:plc:iaua56b5jdng7eoevy3l4q7n,raerae2344.bsky.social,RaeRae | VGEN COMMS OPEN!(Artfight~),0,0,0,2024-10-16T22:51:47.307Z,,False,,False,"""[]""",2025-07-04T14:32:59.601275Z,Vrai,"[0.015198723413050175, 0.9848012328147888]","[{""label"": ""admiration"", ""score"": 0.0012879634741693735}, {""label"": ""amusement"", ""score"": 0.0009079956216737628}, {""label"": ""anger"", ""score"": 0.050810590386390686}, {""label"": ""annoyance"", ""score"": 0.23082736134529114}, {""label"": ""approval"", ""score"": 0.040505897253751755}, {""label"": ""caring"", ""score"": 0.004951809998601675}, {""label"": ""confusion"", ""score"": 0.08514039218425751}, {""label"": ""curiosity"", ""score"": 0.021755559369921684}, {""label"": ""desire"", ""score"": 0.0013034206349402666}, {""label"": ""disappointment"", ""score"": 0.09391839802265167}, {""label"": ""disapproval"", ""score"": 0.14701679348945618}, {""label"": ""disgust"", ""score"": 0.008578620851039886}, {""label"": ""embarrassment"", ""score"": 0.055917009711265564}, {""label"": ""excitement"", ""score"": 0.0007284560124389827}, {""label"": ""fear"", ""score"": 0.0026705500204116106}, {""label"": ""gratitude"", ""score"": 0.0017393800662830472}, {""label"": ""grief"", ""score"": 0.0020748048555105925}, {""label"": ""joy"", ""score"": 0.0012810620246455073}, {""label"": ""love"", ""score"": 0.0012310224119573832}, {""label"": ""nervousness"", ""score"": 0.0042973351664841175}, {""label"": ""optimism"", ""score"": 0.002576058730483055}, {""label"": ""pride"", ""score"": 0.0007279605488292873}, {""label"": ""realization"", ""score"": 0.02938397228717804}, {""label"": ""relief"", ""score"": 0.0014881740789860487}, {""label"": ""remorse"", ""score"": 0.06454236805438995}, {""label"": ""sadness"", ""score"": 0.045903682708740234}, {""label"": ""surprise"", ""score"": 0.003123863833025098}, {""label"": ""neutral"", ""score"": 0.0813811644911766}]",annoyance
at://did:plc:6xwecxh3pzgzngyon3yrtra7/app.bsky.feed.post/3lt5fwcgs7c2w,https://bsky.app/profile/neonflag.bsky.social/post/3lt5fwcgs7c2w,bafyreihvqmij7duikq6ois5kckkvvai2jhorqruov72vzyjhmu66foollm,"So, expect the open appeal for a Trump pardon, assuming he doesn't just order the feds to drop the case, and screw the investors. Political loyalty matters more than the law to Trump.  But one has to wonder what happens with Erick Erickson, who promoted this grift with his brand.",2025-07-04T14:04:19.650Z,2025-07-04T14:04:26.527Z,"""images=[Image(alt='', image=BlobRef(mime_type='image/jpeg', size=265615, ref=IpldLink(link='bafkreidqnm54u7hk4hpj6bvrngbktdfwjukvee73cb4e7l3qy52qfcnsau'), py_type='blob'), aspect_ratio=AspectRatio(height=319, width=923, py_type='app.bsky.embed.defs#aspectRatio'), py_type='app.bsky.embed.images#image')] py_type='app.bsky.embed.images'""",2,0,1,did:plc:6xwecxh3pzgzngyon3yrtra7,neonflag.bsky.social,George Chidi (@neonflag),0,0,0,2023-12-21T04:37:56.873Z,,False,,False,"""[]""",2025-07-04T14:32:59.601309Z,Vrai,"[0.00165075424592942, 0.9983493089675903]","[{""label"": ""admiration"", ""score"": 0.0024186347145587206}, {""label"": ""amusement"", ""score"": 0.0038892938755452633}, {""label"": ""anger"", ""score"": 0.015071757137775421}, {""label"": ""annoyance"", ""score"": 0.09904411435127258}, {""label"": ""approval"", ""score"": 0.009500029496848583}, {""label"": ""caring"", ""score"": 0.00141739915125072}, {""label"": ""confusion"", ""score"": 0.02428491972386837}, {""label"": ""curiosity"", ""score"": 0.13210779428482056}, {""label"": ""desire"", ""score"": 0.002217740984633565}, {""label"": ""disappointment"", ""score"": 0.01370248943567276}, {""label"": ""disapproval"", ""score"": 0.006172378547489643}, {""label"": ""disgust"", ""score"": 0.0029863545205444098}, {""label"": ""embarrassment"", ""score"": 0.0023953402414917946}, {""label"": ""excitement"", ""score"": 0.006015150807797909}, {""label"": ""fear"", ""score"": 0.0020876911003142595}, {""label"": ""gratitude"", ""score"": 0.000251194229349494}, {""label"": ""grief"", ""score"": 0.0005163780879229307}, {""label"": ""joy"", ""score"": 0.001296035829000175}, {""label"": ""love"", ""score"": 0.0003518293087836355}, {""label"": ""nervousness"", ""score"": 0.0012535587884485722}, {""label"": ""optimism"", ""score"": 0.018224848434329033}, {""label"": ""pride"", ""score"": 0.0002683403145056218}, {""label"": ""realization"", ""score"": 0.016374053433537483}, {""label"": ""relief"", ""score"": 0.000438835471868515}, {""label"": ""remorse"", ""score"": 0.0002371807786403224}, {""label"": ""sadness"", ""score"": 0.0009988638339564204}, {""label"": ""surprise"", ""score"": 0.2045590877532959}, {""label"": ""neutral"", ""score"": 0.46277666091918945}]",neutral
at://did:plc:4zsnqlaayna6btknsoar3ge5/app.bsky.feed.post/3lt5fw6twgc2i,https://bsky.app/profile/leonardocarella.bsky.social/post/3lt5fw6twgc2i,bafyreietadxged6pxrhgfizv6epllumh6vc5ejox4md6ajgtmg2wlu4tzq,"I keep wondering whether Starmer is more like Wilson (has absolutely no vision, has to deal with an impossible party, delays the inevitable making it worse) or like Heath (no people or political skills, ultimately hates his own party, can’t stick to the plan, almost comically unlucky).",2025-07-04T14:04:17.989Z,2025-07-04T14:04:18.639Z,{},13,1,8,did:plc:4zsnqlaayna6btknsoar3ge5,leonardocarella.bsky.social,Leonardo Carella,0,0,0,2023-10-31T10:33:48.654Z,,False,,False,"""[]""",2025-07-04T14:32:59.601325Z,Vrai,"[0.006323706358671188, 0.9936762452125549]","[{""label"": ""admiration"", ""score"": 0.0034069924149662256}, {""label"": ""amusement"", ""score"": 0.007107614539563656}, {""label"": ""anger"", ""score"": 0.005930976942181587}, {""label"": ""annoyance"", ""score"": 0.028620827943086624}, {""label"": ""approval"", ""score"": 0.0038268896751105785}, {""label"": ""caring"", ""score"": 0.002270118799060583}, {""label"": ""confusion"", ""score"": 0.22097329795360565}, {""label"": ""curiosity"", ""score"": 0.6300110816955566}, {""label"": ""desire"", ""score"": 0.00239306828007102}, {""label"": ""disappointment"", ""score"": 0.14250576496124268}, {""label"": ""disapproval"", ""score"": 0.02192087285220623}, {""label"": ""disgust"", ""score"": 0.004365284461528063}, {""label"": ""embarrassment"", ""score"": 0.009093200787901878}, {""label"": ""excitement"", ""score"": 0.00502902502194047}, {""label"": ""fear"", ""score"": 0.007288526277989149}, {""label"": ""gratitude"", ""score"": 0.0006485481280833483}, {""label"": ""grief"", ""score"": 0.0027623088099062443}, {""label"": ""joy"", ""score"": 0.0018513069953769445}, {""label"": ""love"", ""score"": 0.0024630960542708635}, {""label"": ""nervousness"", ""score"": 0.005988967139273882}, {""label"": ""optimism"", ""score"": 0.014211144298315048}, {""label"": ""pride"", ""score"": 0.00017716256843414158}, {""label"": ""realization"", ""score"": 0.012433587573468685}, {""label"": ""relief"", ""score"": 0.0006893747486174107}, {""label"": ""remorse"", ""score"": 0.003771269228309393}, {""label"": ""sadness"", ""score"": 0.029321817681193352}, {""label"": ""surprise"", ""score"": 0.1659001111984253}, {""label"": ""neutral"", ""score"": 0.08814778923988342}]",curiosity
at://did:plc:qelhiadfnqzchdf2tpc4cmwd/app.bsky.feed.post/3lt5fw6ihac2e,https://bsky.app/profile/jbfireblade929.bsky.social/post/3lt5fw6ihac2e,bafyreibngsqzguuhw6lf2qrhd3uhhxgptgi4i3rh25j3sju4njiosclrhe,"For 30 years my politics has been centrist. My ideas and ideals haven't changed nor wavered, yet lately, I'm more and more aligned toward the left. That's not me, I'm steadfast. That's the political landscape around me. Why, eh? 🤷‍♂️",2025-07-04T14:04:17.613Z,2025-07-04T14:04:20.138Z,{},0,0,0,did:plc:qelhiadfnqzchdf2tpc4cmwd,jbfireblade929.bsky.social,John Bourke,0,0,0,2023-12-09T06:37:14.090Z,,False,,False,"""[]""",2025-07-04T14:32:59.601340Z,Vrai,"[0.0010393308475613594, 0.9989606142044067]","[{""label"": ""admiration"", ""score"": 0.018380075693130493}, {""label"": ""amusement"", ""score"": 0.0011561022838577628}, {""label"": ""anger"", ""score"": 0.0016660674009472132}, {""label"": ""annoyance"", ""score"": 0.007970021106302738}, {""label"": ""approval"", ""score"": 0.570414662361145}, {""label"": ""caring"", ""score"": 0.012797492556273937}, {""label"": ""confusion"", ""score"": 0.15631385147571564}, {""label"": ""curiosity"", ""score"": 0.32482314109802246}, {""label"": ""desire"", ""score"": 0.006032115779817104}, {""label"": ""disappointment"", ""score"": 0.00739261182025075}, {""label"": ""disapproval"", ""score"": 0.03206465765833855}, {""label"": ""disgust"", ""score"": 0.0009443698218092322}, {""label"": ""embarrassment"", ""score"": 0.0009301348472945392}, {""label"": ""excitement"", ""score"": 0.006801282986998558}, {""label"": ""fear"", ""score"": 0.002062190091237426}, {""label"": ""gratitude"", ""score"": 0.0005772355943918228}, {""label"": ""grief"", ""score"": 0.0006916976999491453}, {""label"": ""joy"", ""score"": 0.0036481681745499372}, {""label"": ""love"", ""score"": 0.005395508371293545}, {""label"": ""nervousness"", ""score"": 0.0025187188293784857}, {""label"": ""optimism"", ""score"": 0.046451766043901443}, {""label"": ""pride"", ""score"": 0.0008668939699418843}, {""label"": ""realization"", ""score"": 0.06290542334318161}, {""label"": ""relief"", ""score"": 0.002493566134944558}, {""label"": ""remorse"", ""score"": 0.0012855760287493467}, {""label"": ""sadness"", ""score"": 0.0030592852272093296}, {""label"": ""surprise"", ""score"": 0.006208548787981272}, {""label"": ""neutral"", ""score"": 0.16673119366168976}]",approval
at://did:plc:x3sy25ej3fegmjilpmfmdgba/app.bsky.feed.post/3lt5fvsaeec2a,https://bsky.app/profile/jmichalicek.bsky.social/post/3lt5fvsaeec2a,bafyreidoboazx3geaogrow6yxem6bdwpbbwkbgkbr7bdkuawpb3gqbtcra,"It's not ""one man"". He has a team of handpicked leaders who were approved by both parties, was made the choice for president by an entire political party (and good chunk of the country) twice despite supporting insurrection after the first time. He is just a symtpom of a much bigger problem.",2025-07-04T14:04:04.765Z,2025-07-04T14:04:05.941Z,{},0,0,0,did:plc:x3sy25ej3fegmjilpmfmdgba,jmichalicek.bsky.social,,0,0,0,2025-03-22T23:23:32.642Z,,False,,False,"""[]""",2025-07-04T14:32:59.601355Z,Faux,"[0.668004035949707, 0.33199596405029297]","[{""label"": ""admiration"", ""score"": 0.0024788149166852236}, {""label"": ""amusement"", ""score"": 0.0006132799317128956}, {""label"": ""anger"", ""score"": 0.002647270681336522}, {""label"": ""annoyance"", ""score"": 0.03605884686112404}, {""label"": ""approval"", ""score"": 0.04854799062013626}, {""label"": ""caring"", ""score"": 0.0010744142346084118}, {""label"": ""confusion"", ""score"": 0.003188126487657428}, {""label"": ""curiosity"", ""score"": 0.0005861312383785844}, {""label"": ""desire"", ""score"": 0.0007217989768832922}, {""label"": ""disappointment"", ""score"": 0.015070730820298195}, {""label"": ""disapproval"", ""score"": 0.1692764014005661}, {""label"": ""disgust"", ""score"": 0.0014562542783096433}, {""label"": ""embarrassment"", ""score"": 0.0008302626083604991}, {""label"": ""excitement"", ""score"": 0.0004434447328094393}, {""label"": ""fear"", ""score"": 0.0003586155653465539}, {""label"": ""gratitude"", ""score"": 0.0008558293338865042}, {""label"": ""grief"", ""score"": 0.0002985573373734951}, {""label"": ""joy"", ""score"": 0.000655493582598865}, {""label"": ""love"", ""score"": 0.0004177454102318734}, {""label"": ""nervousness"", ""score"": 0.00023969486937858164}, {""label"": ""optimism"", ""score"": 0.002830679528415203}, {""label"": ""pride"", ""score"": 0.0003728803712874651}, {""label"": ""realization"", ""score"": 0.03374725580215454}, {""label"": ""relief"", ""score"": 0.0006312753539532423}, {""label"": ""remorse"", ""score"": 0.0004132250905968249}, {""label"": ""sadness"", ""score"": 0.0017458933871239424}, {""label"": ""surprise"", ""score"": 0.0007523100939579308}, {""label"": ""neutral"", ""score"": 0.7778853178024292}]",neutral
at://did:plc:lv3leecdjlbqf2nmersifh6n/app.bsky.feed.post/3lt5fvef7p22k,https://bsky.app/profile/carolynsuehall.bsky.social/post/3lt5fvef7p22k,bafyreicfldjtzdi3xyrrxckbquuy7strywdozdz5rk4fgs6umy6n6ns6au,This Social Security e-mail is the first time I ever remember getting correspondence with a clear blatant political stance from a government agency. In plain sight Trump has morphed this country into a dictatorship. Congress is full of vapid sycophants. I’m not sure democracy is ever coming back. 💔,2025-07-04T14:03:50.244Z,2025-07-04T14:03:51.041Z,{},0,0,0,did:plc:lv3leecdjlbqf2nmersifh6n,carolynsuehall.bsky.social,Carolyn Hall,0,0,0,2025-01-07T23:33:22.544Z,,False,,False,"""[]""",2025-07-04T14:32:59.601863Z,Vrai,"[0.21225236356258392, 0.7877476215362549]","[{""label"": ""admiration"", ""score"": 0.005410306621342897}, {""label"": ""amusement"", ""score"": 0.00274317292496562}, {""label"": ""anger"", ""score"": 0.013942154124379158}, {""label"": ""annoyance"", ""score"": 0.11767175048589706}, {""label"": ""approval"", ""score"": 0.057773102074861526}, {""label"": ""caring"", ""score"": 0.0069021061062812805}, {""label"": ""confusion"", ""score"": 0.7734758257865906}, {""label"": ""curiosity"", ""score"": 0.01870885118842125}, {""label"": ""desire"", ""score"": 0.004599324427545071}, {""label"": ""disappointment"", ""score"": 0.20611386001110077}, {""label"": ""disapproval"", ""score"": 0.17577126622200012}, {""label"": ""disgust"", ""score"": 0.00564423156902194}, {""label"": ""embarrassment"", ""score"": 0.011310197412967682}, {""label"": ""excitement"", ""score"": 0.004446404054760933}, {""label"": ""fear"", ""score"": 0.02145279385149479}, {""label"": ""gratitude"", ""score"": 0.0021242352668195963}, {""label"": ""grief"", ""score"": 0.001753318589180708}, {""label"": ""joy"", ""score"": 0.008707193657755852}, {""label"": ""love"", ""score"": 0.005559135228395462}, {""label"": ""nervousness"", ""score"": 0.036736760288476944}, {""label"": ""optimism"", ""score"": 0.05709242820739746}, {""label"": ""pride"", ""score"": 0.0015273512108251452}, {""label"": ""realization"", ""score"": 0.05786989629268646}, {""label"": ""relief"", ""score"": 0.0040158373303711414}, {""label"": ""remorse"", ""score"": 0.005435433238744736}, {""label"": ""sadness"", ""score"": 0.009244195185601711}, {""label"": ""surprise"", ""score"": 0.008298776112496853}, {""label"": ""neutral"", ""score"": 0.06571945548057556}]",confusion
at://did:plc:dmmm7b7yt4po3nfdauoa6ev7/app.bsky.feed.post/3lt5fvaecp22o,https://bsky.app/profile/crobertbuchanan.bsky.social/post/3lt5fvaecp22o,bafyreibt2adoldsrydtcm2djltbd2sec76qwxnstgahedrigfr644bkqha,It remains to be seen how long a political party predicated on doing mortal and material harm to their constituents and remain viable.,2025-07-04T14:03:46.021Z,2025-07-04T14:03:46.539Z,{},0,0,0,did:plc:dmmm7b7yt4po3nfdauoa6ev7,crobertbuchanan.bsky.social,CRobertBuchanan,0,0,0,2023-09-29T03:00:17.331Z,,False,,False,"""[]""",2025-07-04T14:32:59.601886Z,Vrai,"[0.004688791465014219, 0.9953112006187439]","[{""label"": ""admiration"", ""score"": 0.0016961600631475449}, {""label"": ""amusement"", ""score"": 0.0005218334845267236}, {""label"": ""anger"", ""score"": 0.001196794561110437}, {""label"": ""annoyance"", ""score"": 0.00884082168340683}, {""label"": ""approval"", ""score"": 0.02366873435676098}, {""label"": ""caring"", ""score"": 0.0033511496149003506}, {""label"": ""confusion"", ""score"": 0.2737022042274475}, {""label"": ""curiosity"", ""score"": 0.06317483633756638}, {""label"": ""desire"", ""score"": 0.00319892936386168}, {""label"": ""disappointment"", ""score"": 0.012909239158034325}, {""label"": ""disapproval"", ""score"": 0.011771582998335361}, {""label"": ""disgust"", ""score"": 0.0016312910011038184}, {""label"": ""embarrassment"", ""score"": 0.0009070491651073098}, {""label"": ""excitement"", ""score"": 0.0010455786250531673}, {""label"": ""fear"", ""score"": 0.002039868151769042}, {""label"": ""gratitude"", ""score"": 0.0006084632477723062}, {""label"": ""grief"", ""score"": 0.0004871335986535996}, {""label"": ""joy"", ""score"": 0.0005617536371573806}, {""label"": ""love"", ""score"": 0.0009909453801810741}, {""label"": ""nervousness"", ""score"": 0.0014556851238012314}, {""label"": ""optimism"", ""score"": 0.057559262961149216}, {""label"": ""pride"", ""score"": 0.00023041597160045058}, {""label"": ""realization"", ""score"": 0.0340346097946167}, {""label"": ""relief"", ""score"": 0.0003876612172462046}, {""label"": ""remorse"", ""score"": 0.0008955064695328474}, {""label"": ""sadness"", ""score"": 0.003125084564089775}, {""label"": ""surprise"", ""score"": 0.004376064520329237}, {""label"": ""neutral"", ""score"": 0.5773002505302429}]",neutral
at://did:plc:7j6m6s2leiamz5qngkpl6hb7/app.bsky.feed.post/3lt5fuycvfc2q,https://bsky.app/profile/gaffersamgee.bsky.social/post/3lt5fuycvfc2q,bafyreif7c5ptnzctiqqrururjm6snzt6dzrrpsnrrxmwbfhliqkaweos5u,"Dont think you’re a grouch Rik, I think you’re being rightly cautious after how many hopeful flashes in the political pan that go nowhere.  I’m skeptical, but it’s *something* & four years still to go.  Could be a wake up call to Labour to cleanse the party of their Red-Tory elements, but who knows",2025-07-04T14:03:37.585Z,2025-07-04T14:03:38.244Z,{},1,0,1,did:plc:7j6m6s2leiamz5qngkpl6hb7,gaffersamgee.bsky.social,Sam Chase,0,0,0,2023-08-01T15:36:34.401Z,,False,,False,"""[]""",2025-07-04T14:32:59.602160Z,Vrai,"[0.06800355017185211, 0.9319964051246643]","[{""label"": ""admiration"", ""score"": 0.003987807780504227}, {""label"": ""amusement"", ""score"": 0.0011314513394609094}, {""label"": ""anger"", ""score"": 0.001881422009319067}, {""label"": ""annoyance"", ""score"": 0.01932489685714245}, {""label"": ""approval"", ""score"": 0.0918913260102272}, {""label"": ""caring"", ""score"": 0.02318267896771431}, {""label"": ""confusion"", ""score"": 0.29450899362564087}, {""label"": ""curiosity"", ""score"": 0.013301133178174496}, {""label"": ""desire"", ""score"": 0.00629842234775424}, {""label"": ""disappointment"", ""score"": 0.040774282068014145}, {""label"": ""disapproval"", ""score"": 0.3582160174846649}, {""label"": ""disgust"", ""score"": 0.0021482890006154776}, {""label"": ""embarrassment"", ""score"": 0.0017238663276657462}, {""label"": ""excitement"", ""score"": 0.0018319451482966542}, {""label"": ""fear"", ""score"": 0.006289773620665073}, {""label"": ""gratitude"", ""score"": 0.0032910783775150776}, {""label"": ""grief"", ""score"": 0.0008022969122976065}, {""label"": ""joy"", ""score"": 0.002477706875652075}, {""label"": ""love"", ""score"": 0.003044151235371828}, {""label"": ""nervousness"", ""score"": 0.004839141387492418}, {""label"": ""optimism"", ""score"": 0.30746209621429443}, {""label"": ""pride"", ""score"": 0.0007231233757920563}, {""label"": ""realization"", ""score"": 0.03153787925839424}, {""label"": ""relief"", ""score"": 0.002526263240724802}, {""label"": ""remorse"", ""score"": 0.0021346695721149445}, {""label"": ""sadness"", ""score"": 0.002836905885487795}, {""label"": ""surprise"", ""score"": 0.0034604722168296576}, {""label"": ""neutral"", ""score"": 0.2181595414876938}]",disapproval
